0	0.2	0.201	0.001
0.04	0.199848	0.200847	0.000999216
0.08	0.199406	0.200403	0.000996898
0.12	0.198702	0.199695	0.000993078
0.16	0.197762	0.19875	0.000987792
0.2	0.196614	0.197595	0.000981078
0.24	0.195285	0.196258	0.000972973
0.28	0.193801	0.194765	0.000963518
0.32	0.192189	0.193142	0.000952753
0.36	0.190474	0.191415	0.00094072
0.4	0.188681	0.189609	0.000927463
0.44	0.186836	0.187749	0.000913027
0.48	0.184962	0.185859	0.000897455
0.52	0.183082	0.183963	0.000880796
0.56	0.181221	0.182084	0.000863095
0.6	0.1794	0.180245	0.0008444
0.64	0.177641	0.178466	0.000824761
0.68	0.175965	0.176769	0.000804224
0.72	0.174392	0.175174	0.000782841
0.76	0.17294	0.173701	0.000760661
0.8	0.171629	0.172367	0.000737733
0.84	0.170476	0.17119	0.000714109
0.88	0.169498	0.170188	0.000689838
0.92	0.16871	0.169375	0.000664971
0.96	0.168128	0.168768	0.000639558
1	0.167765	0.168379	0.000613651
1.04	0.167635	0.168222	0.000587298
1.08	0.167749	0.168309	0.000560551
1.12	0.168118	0.168651	0.000533458
1.16	0.168753	0.169259	0.000506068
1.2	0.169662	0.17014	0.000478431
1.24	0.170854	0.171304	0.000450595
1.28	0.172335	0.172757	0.000422607
1.32	0.174112	0.174506	0.000394514
1.36	0.176189	0.176556	0.000366362
1.4	0.178572	0.17891	0.000338196
1.44	0.181262	0.181572	0.000310061
1.48	0.184262	0.184544	0.000282
1.52	0.187572	0.187826	0.000254056
1.56	0.191194	0.19142	0.000226269
1.6	0.195126	0.195324	0.000198682
1.64	0.199366	0.199537	0.000171332
1.68	0.203911	0.204056	0.000144257
1.72	0.208759	0.208876	0.000117495
1.76	0.213904	0.213995	9.10809e-05
1.8	0.21934	0.219405	6.50488e-05
1.84	0.225063	0.225102	3.94315e-05
1.88	0.231063	0.231078	1.42606e-05
1.92	0.237335	0.237324	1.04339e-05
1.96	0.243868	0.243834	3.46235e-05
2	0.250654	0.250596	5.82809e-05
2.04	0.257682	0.257601	8.13805e-05
2.08	0.264942	0.264838	0.000103898
2.12	0.272421	0.272295	0.000125811
2.16	0.280108	0.279961	0.000147099
2.2	0.28799	0.287822	0.000167741
2.24	0.296053	0.295865	0.00018772
2.28	0.304284	0.304077	0.000207019
2.32	0.312668	0.312442	0.000225623
2.36	0.32119	0.320947	0.000243518
2.4	0.329836	0.329575	0.000260694
2.44	0.338588	0.338311	0.000277139
2.48	0.347432	0.347139	0.000292845
2.52	0.35635	0.356042	0.000307804
2.56	0.365326	0.365004	0.000322009
2.6	0.374343	0.374008	0.000335458
2.64	0.383384	0.383036	0.000348145
2.68	0.392431	0.392071	0.000360071
2.72	0.401466	0.401095	0.000371233
2.76	0.410472	0.41009	0.000381633
2.8	0.419431	0.419039	0.000391273
2.84	0.428324	0.427924	0.000400157
2.88	0.437135	0.436727	0.000408288
2.92	0.445845	0.445429	0.000415672
