5.56	1.22	1.21911	0.000884025
5.6	1.17575	1.17486	0.000887765
5.64	1.12986	1.12897	0.000890888
5.68	1.08235	1.08145	0.000893347
5.72	1.03323	1.03234	0.000895092
5.76	0.982547	0.981651	0.000896075
5.8	0.930328	0.929432	0.000896251
5.84	0.876613	0.875718	0.000895574
5.88	0.821448	0.820554	0.000894003
5.92	0.764883	0.763991	0.000891499
5.96	0.706972	0.706084	0.000888025
6	0.647776	0.646892	0.000883552
6.04	0.587359	0.586481	0.000878051
6.08	0.525791	0.52492	0.000871502
6.12	0.463147	0.462283	0.00086389
6.16	0.399503	0.398648	0.000855206
6.2	0.334942	0.334097	0.000845447
6.24	0.26955	0.268715	0.000834618
6.28	0.203414	0.202591	0.000822731
6.32	0.136624	0.135814	0.000809805
6.36	0.0692734	0.0684775	0.000795866
6.4	0.00145508	0.000674132	0.000780947
6.44	-0.0667369	-0.067502	0.000765089
6.48	-0.135209	-0.135957	0.000748337
6.52	-0.203867	-0.204598	0.000730744
6.56	-0.27262	-0.273332	0.000712367
6.6	-0.341377	-0.34207	0.00069327
6.64	-0.410051	-0.410725	0.000673517
6.68	-0.478558	-0.479211	0.000653179
6.72	-0.546817	-0.547449	0.000632326
6.76	-0.61475	-0.615361	0.000611031
6.8	-0.682286	-0.682876	0.000589368
6.84	-0.749357	-0.749925	0.00056741
6.88	-0.8159	-0.816446	0.000545229
6.92	-0.881859	-0.882382	0.000522896
6.96	-0.947181	-0.947682	0.000500478
7	-1.01182	-1.0123	0.000478042
7.04	-1.07574	-1.07619	0.000455648
7.08	-1.1389	-1.13933	0.000433354
7.12	-1.20127	-1.20168	0.000411213
7.16	-1.26283	-1.26322	0.000389276
7.2	-1.32356	-1.32393	0.000367585
7.24	-1.38344	-1.38379	0.00034618
7.28	-1.44248	-1.4428	0.000325096
7.32	-1.50065	-1.50096	0.000304363
7.36	-1.55797	-1.55826	0.000284006
7.4	-1.61444	-1.61471	0.000264046
7.44	-1.67006	-1.67031	0.000244498
7.48	-1.72485	-1.72508	0.000225375
7.52	-1.77882	-1.77903	0.000206684
7.56	-1.83199	-1.83217	0.00018843
7.6	-1.88437	-1.88454	0.000170614
7.64	-1.93599	-1.93615	0.000153234
7.68	-1.98688	-1.98702	0.000136284
7.72	-2.03705	-2.03717	0.000119756
7.76	-2.08655	-2.08665	0.000103639
7.8	-2.13538	-2.13547	8.79228e-05
7.84	-2.1836	-2.18367	7.25913e-05
7.88	-2.23121	-2.23127	5.76291e-05
7.92	-2.27827	-2.27831	4.30186e-05
7.96	-2.32479	-2.32481	2.87414e-05
8	-2.37081	-2.37082	1.47776e-05
8.04	-2.41636	-2.41636	1.10669e-06
8.08	-2.46147	-2.46146	1.22925e-05
8.12	-2.50618	-2.50616	2.54419e-05
8.16	-2.55052	-2.55048	3.83635e-05
8.2	-2.59452	-2.59447	5.10801e-05
8.24	-2.6382	-2.63814	6.36142e-05
8.28	-2.68161	-2.68154	7.59885e-05
8.32	-2.72477	-2.72468	8.82259e-05
8.36	-2.76771	-2.76761	0.000100349
8.4	-2.81046	-2.81035	0.00011238
8.44	-2.85305	-2.85293	0.000124341
8.48	-2.89551	-2.89537	0.000136255
8.52	-2.93786	-2.93771	0.000148142
8.56	-2.98013	-2.97997	0.000160023
8.6	-3.02234	-3.02217	0.00017192
8.64	-3.06452	-3.06434	0.000183851
8.68	-3.1067	-3.1065	0.000195837
8.72	3.1343	3.13451	0.000207895
8.76	3.09207	3.09229	0.000220044
8.8	3.04979	3.05002	0.0002323
8.84	3.00743	3.00767	0.00024468
8.88	2.96497	2.96523	0.000257199
8.92	2.9224	2.92267	0.000269871
8.96	2.87971	2.87999	0.000282709
9	2.83686	2.83716	0.000295725
9.04	2.79386	2.79417	0.00030893
9.08	2.75069	2.75102	0.000322334
9.12	2.70734	2.70768	0.000335944
9.16	2.6638	2.66415	0.000349767
9.2	2.62005	2.62042	0.000363808
9.24	2.5761	2.57648	0.00037807
9.28	2.53194	2.53234	0.000392556
9.32	2.48757	2.48797	0.000407263
9.36	2.44297	2.44339	0.000422192
9.4	2.39816	2.3986	0.000437336
9.44	2.35313	2.35359	0.000452689
9.48	2.30789	2.30836	0.000468244
9.52	2.26245	2.26293	0.000483989
9.56	2.2168	2.2173	0.00049991
9.6	2.17097	2.17148	0.000515992
9.64	2.12496	2.12549	0.000532217
9.68	2.07878	2.07933	0.000548563
9.72	2.03246	2.03302	0.000565008
9.76	1.98601	1.98659	0.000581525
9.8	1.93945	1.94005	0.000598086
9.84	1.89281	1.89342	0.00061466
9.88	1.84611	1.84674	0.000631213
9.92	1.79937	1.80002	0.00064771
9.96	1.75264	1.75331	0.000664112
10	1.70594	1.70662	0.000680378
10.04	1.65931	1.66	0.000696467
10.08	1.61278	1.61349	0.000712335
10.12	1.56639	1.56712	0.000727936
10.16	1.52019	1.52094	0.000743222
10.2	1.47422	1.47498	0.000758145
10.24	1.42852	1.4293	0.000772658
10.28	1.38315	1.38393	0.000786709
10.32	1.33814	1.33894	0.000800249
10.36	1.29355	1.29436	0.000813229
10.4	1.24943	1.25026	0.0008256
10.44	1.20584	1.20667	0.000837313
10.48	1.16281	1.16366	0.000848321
10.52	1.12042	1.12128	0.000858578
10.56	1.07871	1.07957	0.000868041
10.6	1.03773	1.03861	0.000876667
10.64	0.997542	0.998426	0.000884418
10.68	0.958197	0.959088	0.000891256
10.72	0.919746	0.920643	0.000897148
10.76	0.882242	0.883144	0.000902063
10.8	0.845735	0.846641	0.000905973
10.84	0.810274	0.811183	0.000908856
10.88	0.775907	0.776817	0.00091069
10.92	0.742678	0.74359	0.00091146
10.96	0.710633	0.711544	0.000911151
11	0.679812	0.680722	0.000909757
11.04	0.650254	0.651162	0.00090727
11.08	0.621996	0.6229	0.00090369
11.12	0.595072	0.595971	0.000899018
11.16	0.569511	0.570404	0.000893261
11.2	0.545342	0.546229	0.000886428
11.24	0.52259	0.523468	0.000878531
11.28	0.501276	0.502145	0.000869585
11.32	0.481417	0.482277	0.000859609
11.36	0.46303	0.463879	0.000848625
11.4	0.446125	0.446962	0.000836657
11.44	0.43071	0.431534	0.000823732
11.48	0.416791	0.417601	0.000809877
11.52	0.404368	0.405163	0.000795125
11.56	0.393439	0.394219	0.000779508
11.6	0.383999	0.384762	0.00076306
11.64	0.376038	0.376784	0.000745819
11.68	0.369545	0.370273	0.000727821
11.72	0.364504	0.365213	0.000709104
11.76	0.360897	0.361586	0.00068971
11.8	0.358701	0.359371	0.000669678
11.84	0.357893	0.358542	0.00064905
11.88	0.358444	0.359072	0.000627868
11.92	0.360325	0.360931	0.000606175
11.96	0.363501	0.364085	0.000584014
12	0.367938	0.368499	0.000561427
12.04	0.373597	0.374135	0.000538458
12.08	0.380437	0.380953	0.00051515
12.12	0.388417	0.388908	0.000491546
12.16	0.39749	0.397957	0.00046769
12.2	0.407609	0.408053	0.000443623
12.24	0.418727	0.419146	0.000419388
